Id,DimMeasurementId,Axis,Measurement,Nominal,PositiveTolerance,NegativeTolerance,Bonus,Deviation,OutTolerance,OutToleranceBar,PlanId,PartNo,PlanProductId,Type,IdSymbol,WarningLimitCf,FeatureId,FeatureSigma,Comment,Link,LinkMode,Mmc,UserUpperTol,UserLowerTol,Fftphi,FftphiUnit,ZoneRoundnessAngle,GroupName,GroupName2,DatumAid,DatumBid,DatumCid,NatUpperTolId,NatLowerTolId,DecimalPlaces,FeaturePosX,FeaturePosY,FeaturePosZ,Unit,Confirmation,CreatedDate,UpdatedDate
63a16bd7-f071-491d-b3a1-b552782c067f,0319bc2e-c38d-4e5d-aa78-2a7da74d6376,,-265.895.834,-27.0,0.15,-0.15,,0.4104166,0.2604166,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:39:34.046385,2022-01-18 10:39:34.046385
651ce2a5-b679-4425-94f7-69124389aa57,5d27bf55-9146-4fac-b6c4-b70f67e9ca7b,,0.8270458,0.0,0.3,0.0,,0.8270458,0.5270458,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:39:34.046385,2022-01-18 10:39:34.046385
71116aa0-f389-48be-8dde-1f044cfd4018,2fea73af-9af6-439b-b92f-ca5767c3e048,,397.251.994,40.0,0.1889037,-0.1889037,,-0.2748006,0.0858969,<----,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:39:34.046385,2022-01-18 10:39:34.046385
7358c066-4287-4f8f-b0ea-382987d1667d,c6eb6c18-190f-4097-b1c6-a78a4e6417c6,,0.7497845,0.0,0.4019453,0.0,,0.7497845,0.34783919999999996,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:39:34.046385,2022-01-18 10:39:34.046385
8027aac1-3ef1-4c07-adc4-23aceb3d7fd6,818a0540-2348-4e83-95e2-24918a824af5,,40.236.391,40.0,0.1235003,-0.1235003,,0.236391,0.1128907,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:39:34.046385,2022-01-18 10:39:34.046385
843d9beb-0a69-4413-9bbc-995186c014a7,8bddbbd1-9b5c-463b-a2a4-87cdf108def9,,0.1861438,0.0,0.06,0.0,,0.1861438,0.1261438,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:39:34.046385,2022-01-18 10:39:34.046385
8cdc21aa-94ad-455e-99b7-236fbc4202cf,948e31cd-414d-4b2b-8803-f1cde7e0a1dc,,0.1713572,0.0,0.06,0.0,,0.1713572,0.11135719999999999,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:39:34.046385,2022-01-18 10:39:34.046385
982e8fb2-6e81-41ee-9580-c4a155db2372,bc74d07d-05c0-4e26-bf4f-7320374909b9,,0.611205,0.0,0.3819226,0.0,,0.611205,0.2292824,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:39:34.046385,2022-01-18 10:39:34.046385
9935f15a-ebb6-4ffd-a9ca-709997034d31,738b7250-38e8-4a4f-9b9b-53e3e3d93035,,0.8498869,0.0,0.248172,0.0,,0.8498869,0.6017148999999999,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:39:34.046385,2022-01-18 10:39:34.046385
a37b5070-d98f-4f94-b780-b2e9214ca6fd,d18940b5-e8ab-4631-ac9d-6c2f53149c47,,0.8311019,0.0,0.3778075,0.0,,0.8311019,0.45329439999999993,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:39:34.046385,2022-01-18 10:39:34.046385
a6ed79a7-b088-4213-9010-d33fff4dd92d,2aefe19e-3a67-4c20-95fc-4bed580e9738,,0.0424696,0.0,0.015,0.0,,0.0424696,0.027469600000000004,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:39:34.046385,2022-01-18 10:39:34.046385
a7b4b6cf-e84c-411b-8ae7-b378e3bb6694,cc853502-fc07-43b5-b95d-cfceb79ef555,,0.9239237,0.0,0.5087943,0.0,,0.9239237,0.4151294,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:39:34.046385,2022-01-18 10:39:34.046385
aa49607f-2c7e-442d-aae4-14a4fbe21667,76750f86-c07a-4bcc-b770-4d2405b74ce0,,0.6075144,0.0,0.2501259,0.0,,0.6075144,0.3573885,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:39:34.046385,2022-01-18 10:39:34.046385
b7f69ff2-0591-43e8-8be5-a64e10577185,764337a1-9ea4-48b5-ae50-19a9a4ebb358,,0.6026303,0.0,0.3,0.0,,0.6026303,0.30263029999999996,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:39:34.046385,2022-01-18 10:39:34.046385
b80664c7-fff5-4915-a298-1bf39eb54869,50e18f09-c324-4fa4-bad3-1e1903fbc7d6,,40.231.531,40.0,0.1936856,-0.1936856,,0.231531,0.037845399999999974,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:39:34.046385,2022-01-18 10:39:34.046385
bcff1745-17c0-4cea-b150-35154c246846,ef97efff-2237-43e1-94f0-a734424e7f51,,0.7564916,0.0,0.2460931,0.0,,0.7564916,0.5103985,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:39:34.046385,2022-01-18 10:39:34.046385
c3d8f65f-5a95-451f-8ab3-fd8e84c19892,6be1956e-6840-4804-874b-497087d09a36,,-0.3371459,0.0,0.25,-0.25,,-0.3371459,0.0871459,<----,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:39:34.046385,2022-01-18 10:39:34.046385
c747b44a-9a1e-4ce7-8ec2-634c8309a224,362bd224-c199-4720-b706-416bfe928761,,0.0827726,0.0,0.015,0.0,,0.0827726,0.0677726,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:39:34.046385,2022-01-18 10:39:34.046385
d78cc53a-cd50-4e06-933f-4fb336637f44,d7159f88-a6e7-4302-b606-187099bf043b,,0.8099722,0.0,0.3,0.0,,0.8099722,0.5099722,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:39:34.046385,2022-01-18 10:39:34.046385
df671a0c-b402-4d16-adf0-c85e06d58a4f,d83038ec-a649-4f74-9850-d7ccc1b0ace7,,-501.366.581,-50.5,0.2422014,-0.2422014,,0.3633419,0.12114049999999998,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:39:34.046385,2022-01-18 10:39:34.046385
e2e00680-32a3-4524-adfd-f3a7bc4bf2cf,7e9416d8-4922-42be-9471-26f8342b47d1,,0.129759,0.0,0.05,0.0,,0.129759,0.07975900000000001,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:39:34.046385,2022-01-18 10:39:34.046385
efd352c6-9555-45e5-bdf1-fa3c0a8e6d03,52138f3e-d86a-4d1c-ac8b-18054a91bad1,,0.0368388,0.0,0.015,0.0,,0.0368388,0.0218388,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:39:34.046385,2022-01-18 10:39:34.046385
f2c34e3a-5a8d-406f-a57e-3ab1f7423b0e,c42a4951-0ed4-421f-ae7e-671cb67fdfd7,,0.7364545,0.0,0.2470006,0.0,,0.7364545,0.4894539,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:39:34.046385,2022-01-18 10:39:34.046385
f4a0d7bb-f12e-4f11-9327-4285fe6c9e2f,e8441f8f-8ed6-4357-9545-344924f9940f,,0.5409108,0.0,0.3,0.0,,0.5409108,0.24091080000000004,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:39:34.046385,2022-01-18 10:39:34.046385
f4a348bb-ead0-4a42-bf18-c64fc374e995,2b7572e1-2222-41a7-af85-958230b929a1,,0.7308614,0.0,0.3873712,0.0,,0.7308614,0.34349019999999997,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:39:34.046385,2022-01-18 10:39:34.046385
f53a95c4-aa34-4ed1-a39f-373a52ec7e37,04b983ff-8f3f-4aa4-8f02-fe719a147f75,,-116.345.828,-12.0,0.15,-0.15,,0.3654172,0.2154172,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:39:34.046385,2022-01-18 10:39:34.046385
f5509695-2232-4c27-8faf-608b87e78b09,448dd91b-0687-45fd-a6d5-5b1df742e836,,0.1861438,0.0,0.06,0.0,,0.1861438,0.1261438,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:39:34.046385,2022-01-18 10:39:34.046385
f74f236d-293d-4122-a8f2-de67d32d5054,7c2dac75-661f-41b8-bfc4-c8bbef57c814,,0.036858,0.0,0.015,0.0,,0.036858,0.021858000000000002,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:39:34.046385,2022-01-18 10:39:34.046385
fc9eb431-1541-43e4-8ac8-8d5fb8a2fce6,4370a6dc-7cc9-4851-a9ea-6b5df5c00b78,,39.812.098,40.0,0.1230465,-0.1230465,,-0.187902,0.06485550000000001,<----,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:39:34.046385,2022-01-18 10:39:34.046385
fee91e22-a979-49ac-9b41-797b0c40a41e,22d5af45-ead4-4643-8af4-4c4d557584d2,,-397.508.435,-40.0,0.1909613,-0.1909613,,0.2491565,0.0581952,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:39:34.046385,2022-01-18 10:39:34.046385
2d65255a-8e50-4d89-825e-4bac4afb5986,a95f7f63-1764-42f2-8a0c-26ec20c7972a,,0.0133427,0.0,0.012,0.0,,0.0133427,0.0013427000000000005,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2022-01-18 10:39:36.118113,2022-01-18 10:39:36.118113
7b88dfa2-03db-449b-bc4c-5b096d278bff,ff9680d2-ffcd-4dd2-ad41-76fb7120f307,,0.0200239,0.0,0.015,0.0,,0.0200239,0.005023900000000001,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2022-01-18 10:39:36.118113,2022-01-18 10:39:36.118113
e94058b3-5eb6-4f25-bcc0-8c93b69bee14,50301530-33b2-4620-bf78-8ae24ca4bcfb,,0.0198686,0.0,0.015,0.0,,0.0198686,0.004868600000000001,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2022-01-18 10:39:36.118113,2022-01-18 10:39:36.118113
3e1183a9-baf8-451e-942a-cad47e2382a9,567a59e4-3710-41be-a3db-150b55053f38,,0.3132525,0.0,0.3,0.0,,0.3132525,0.0132525,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:39:38.149353,2022-01-18 10:39:38.149353
45a4db4b-bbd3-4366-b30b-1993413e9e9c,563edbeb-12d8-40dc-9011-a9991fb0a6e1,,37.442.579,3.9,0.15,-0.15,,-0.1557421,0.0057421,<----,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2022-01-18 10:39:38.149353,2022-01-18 10:39:38.149353
63e33f9e-9773-4b84-85e8-f7b0e00f35e5,74e58774-88fc-4a4d-93df-42999fad6edc,,0.0151951,0.0,0.015,0.0,,0.0151951,0.00019510000000000013,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2022-01-18 10:39:38.149353,2022-01-18 10:39:38.149353
283245b4-9a7f-40eb-96d2-d4c6e022bdbc,238f3bed-0828-49b8-91b4-a4b17fa4959f,,0.3183733,0.0,0.3,0.0,,0.3183733,0.018373300000000037,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:39:44.271662,2022-01-18 10:39:44.271662
de67da0e-359c-451e-b413-8410eb6c2436,dde05c4d-2453-43b6-9116-94a07c05e39a,,37.408.142,3.9,0.15,-0.15,,-0.1591858,0.009185799999999994,<----,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:39:44.271662,2022-01-18 10:39:44.271662
51e2cc23-d174-4c08-81f0-d9fbd0a3f59c,06276916-5091-4d19-b3e4-d49af20cc811,,0.0150256,0.0,0.015,0.0,,0.0150256,2.56E+11,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,18.01.2022 10:39,18.01.2022 10:39
0aab7c09-8b75-4d11-8912-3e90abbe0d25,ad35ba8d-6cdf-489e-928d-5610a6def5f9,,0.0174155,0.0,0.015,0.0,,0.0174155,0.002415500000000001,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:39:48.339298,2022-01-18 10:39:48.339298
16eae9e7-f801-42f3-ae43-640ed0b7c25a,91c5c2a3-6472-43f3-bb3a-2136c790b02c,,0.0155642,0.0,0.015,0.0,,0.0155642,0.0005642000000000008,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2022-01-18 10:39:50.369288,2022-01-18 10:39:50.369288
1721cf79-9ffe-495b-9ffe-2c863828c571,987857a2-6769-4f6f-821e-f49365e4d02d,,0.0156524,0.0,0.015,0.0,,0.0156524,0.0006524000000000009,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2022-01-18 10:39:50.369288,2022-01-18 10:39:50.369288
ad1e4160-3564-4da0-9172-da06577a0b42,4ed9b76f-9c75-47fd-b9e6-9d54baedce48,,0.0123294,0.0,0.012,0.0,,0.0123294,0.0003294000000000005,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2022-01-18 10:39:50.369288,2022-01-18 10:39:50.369288
ad51084f-afe3-4b6d-9d4a-25832aaa0943,3eee9d2e-de8f-4c71-89bf-58023ad9a9ec,,-1.574.519.583,-157.4,0.05,-0.05,,-0.0519583,0.001958299999999996,<----,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2022-01-18 10:39:52.399965,2022-01-18 10:39:52.399965
f2b10b89-f049-40c8-b9a3-133432e63fd8,d7d66e74-c6a9-4d8b-929a-29886cc6f377,,-157.457.946,-157.4,0.05,-0.05,,-0.057946,0.007945999999999995,<----,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:39:52.399965,2022-01-18 10:39:52.399965
1005532b-2f2e-43fa-bed7-344eb496c7b6,fa8e7a62-4773-45c2-932e-1248bd054785,,0.0578667,0.0,0.05,0.0,,0.0578667,0.007866699999999997,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:39:56.462243,2022-01-18 10:39:56.462243
1a024fe7-48dd-4d6b-873d-6045a2005c5f,c41be071-3d48-405c-8852-7310f131a6d7,,0.0607919,0.0,0.05,0.0,,0.0607919,0.0107919,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:39:56.462243,2022-01-18 10:39:56.462243
258b8c3f-5211-4e97-8dfd-22ee0a956e4e,f84ab897-770e-4c00-ab3a-3c03e736a956,,-1.574.530.518,-157.4,0.05,-0.05,,-0.0530518,0.0030518000000000003,<----,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:39:58.49536,2022-01-18 10:39:58.49536
fa41f0c5-faa3-490b-aa05-5769348eb465,ad12582f-c212-4c89-9d8d-bc49dd6d0c9a,,-0.301767,0.0,0.25,-0.25,,-0.301767,0.05176700000000001,<----,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:40:00.524925,2022-01-18 10:40:00.524925
0223504e-01ac-43c2-a5a4-7e9738db137f,fb4dd7bc-f332-4f86-84c5-13037a1446fe,,0.0175755,0.0,0.015,0.0,,0.0175755,0.0025755000000000014,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2022-01-18 10:40:02.558244,2022-01-18 10:40:02.558244
4e32534a-c40a-4b34-97aa-13032243fb96,eee64826-2a51-47e8-8b9d-be95d5a96788,,0.0167511,0.0,0.012,0.0,,0.0167511,0.004751100000000001,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2022-01-18 10:40:02.558244,2022-01-18 10:40:02.558244
9e7cf40f-5e10-43cb-b275-84ac065dd488,dfa59530-c528-4711-8e3d-8bc89470f39a,,0.0124995,0.0,0.012,0.0,,0.0124995,0.0004994999999999999,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2022-01-18 10:40:02.558244,2022-01-18 10:40:02.558244
e63f7b88-0817-4bbf-8f3a-06de7d423113,2e274a8c-889e-46fa-911d-71734284e83e,,590.264.029,59.012,0.013,-0.012,,0.0144029,0.0014029000000000003,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:40:02.558244,2022-01-18 10:40:02.558244
f8c93fa6-319e-40ba-9ae8-d18df974ad02,e5c380f2-0024-492b-97b7-e355ab77ad24,,0.0173248,0.0,0.015,0.0,,0.0173248,0.002324800000000002,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2022-01-18 10:40:02.558244,2022-01-18 10:40:02.558244
2de14ebd-4f48-4087-9c05-d07259cb6d5e,2b41bc22-5482-46aa-8e69-6be6e261c755,,0.0151676,0.0,0.015,0.0,,0.0151676,0.0001676000000000004,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:40:04.588835,2022-01-18 10:40:04.588835
6a2732f0-2eb1-4fc1-b0d1-b45956e8bc59,c49cc9da-49a3-41b1-9d35-4d049c83eb49,,0.0156352,0.0,0.015,0.0,,0.0156352,0.000635199999999999,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2022-01-18 10:40:04.588835,2022-01-18 10:40:04.588835
82897bb4-590e-4cb3-b434-ad8c9fe6e9d5,19440862-47eb-4f4a-a4d3-38d71abec623,,0.0150665,0.0,0.015,0.0,,0.0150665,6.65E+10,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:40:04.588835,2022-01-18 10:40:04.588835
ab0356b0-789f-44f4-8f03-973ded563a03,57085aa0-05d2-4da1-97d6-c67e59d9bf8b,,0.0177013,0.0,0.015,0.0,,0.0177013,0.0027013000000000002,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2022-01-18 10:40:04.588835,2022-01-18 10:40:04.588835
b4a7dd11-ab42-493c-8318-4d12ee879c23,a25118e3-b721-4953-98ee-329444885aa5,,0.0157441,0.0,0.015,0.0,,0.0157441,0.000744100000000001,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2022-01-18 10:40:04.588835,2022-01-18 10:40:04.588835
1b6b5ae5-0dc9-40b5-9ff8-70caa33dcf5b,2918abdb-d850-4633-966b-32a039f97824,,-41.839.719,-43.0,1.0,-1.0,,1160.281,0.1602809999999999,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:40:06.619105,2022-01-18 10:40:06.619105
ea7686ed-0fee-496e-a021-72f8eeafcc11,d3efc1cd-09d5-4835-a289-0175dae630df,,-419.746.299,-43.0,1.0,-1.0,,10253.701,0.02537009999999995,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:40:09.666483,2022-01-18 10:40:09.666483
128533ca-4f6d-450a-9073-1c7c84e184dd,194ecdd0-9c17-4aa1-8f04-a4d9c453696f,,69.002.136,6.8,0.1,-0.1,,0.1002136,0.00021359999999999435,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2022-01-18 10:40:17.792193,2022-01-18 10:40:17.792193
c057cfa7-ba77-42e1-b45e-e7bc64adc14d,dc472d9e-0bea-43f0-aea7-f505d199709f,,416.948.122,43.0,1.0,-1.0,,-13051.878,0.3051877999999999,<----,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:40:17.792193,2022-01-18 10:40:17.792193
02de9f6e-51ce-4662-a311-8b6917dea785,66451a07-344c-4bc4-8e61-2b64ed56535a,,2.068.952.418,207.0,0.1,-0.1,,-0.1047582,0.00475819999999999,<----,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2022-01-18 10:40:19.823002,2022-01-18 10:40:19.823002
35f56771-8523-433b-8c61-fe3308c65a0f,d742b6c8-617d-4fd7-8279-0399eb342013,,-419.878.714,-43.0,1.0,-1.0,,10121.286,0.012128600000000045,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:40:19.823002,2022-01-18 10:40:19.823002
ba9e9d69-a14a-41c8-b09c-cfdf308d65a4,e78f5a15-a7c6-4ec6-9c5f-330e0eff8b5e,,0.0160296,0.0,0.015,0.0,,0.0160296,0.001029600000000002,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2022-01-18 10:40:19.823002,2022-01-18 10:40:19.823002
542585fc-66fd-4faa-85db-d5f2846ce269,2f1d7a6f-92d6-48f0-80b2-bea8df29304f,,0.0552591,0.0,0.05,0.0,,0.0552591,0.005259099999999996,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2022-01-18 10:40:21.854452,2022-01-18 10:40:21.854452
c7b6e672-d44a-4b6e-a853-feaad2989d69,7c3e898b-1642-4bf1-8bcc-8620a9c4de94,,-419.988.764,-43.0,1.0,-1.0,,10011.236,0.0011235999999998914,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2022-01-18 10:40:21.854452,2022-01-18 10:40:21.854452
349a92d9-106c-4c5d-ad0e-0fbef709e77e,48e08317-1b00-44b6-a2a4-28996ba025bc,,0.0171716,0.0,0.015,0.0,,0.0171716,0.0021715999999999992,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:40:23.887144,2022-01-18 10:40:23.887144
4f33450c-77f5-4a3e-9c2f-852d517d5eb1,fc345db7-5e24-4702-bdf8-2989424d6183,,419.993.025,43.0,1.0,-1.0,,-10006.975,0.0006975000000000176,<----,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2022-01-18 10:40:23.887144,2022-01-18 10:40:23.887144
ad521dbc-836c-4fcb-ab29-f3a2a6c3cfe3,ac0db913-62ea-407e-bf5b-114d60bb55fd,,-419.767.414,-43.0,1.0,-1.0,,10232.586,0.023258599999999907,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:40:23.887144,2022-01-18 10:40:23.887144
40230225-8164-444f-9ce1-cccd25eaae04,0f26d0bc-df84-42d2-943b-92e8cc963162,,69.105.979,6.8,0.1,-0.1,,0.1105979,0.010597899999999993,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:40:25.917987,2022-01-18 10:40:25.917987
6a502ee9-a5df-45e3-94ea-583636a4713c,ab682be2-a3d7-4b19-91bf-c8337accd093,,418.723.439,43.0,1.0,-1.0,,-11276.561,0.12765610000000005,<----,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:40:25.917987,2022-01-18 10:40:25.917987
4fc48f05-e616-4021-9d68-5dfa2ed1daa0,71a635bf-4741-4b39-b020-9d6c091ce20a,,0.2405236,0.0,0.2287402,0.0,,0.2405236,0.0117834,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:40:27.950929,2022-01-18 10:40:27.950929
7083d3a5-9b53-4f63-9c29-375113bcd2e4,0dbb1018-7c9d-4515-aaf2-be090803be87,,401.129.135,40.0,0.1092628,-0.1092628,,0.1129135,0.0036507000000000067,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2022-01-18 10:40:27.950929,2022-01-18 10:40:27.950929
a6f7255a-bf19-4e6e-8954-707e478e2b38,792f8edf-a48a-4220-9af7-8b39c0549da7,,0.2640077,0.0,0.2185257,0.0,,0.2640077,0.04548200000000002,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:40:27.950929,2022-01-18 10:40:27.950929
e4f6466d-448f-402d-8f1a-de28b59e1720,214ca115-eed2-48fc-a4f0-7f521f4ec5dc,,-419.592.768,-43.0,1.0,-1.0,,10407.232,0.04072319999999996,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:40:27.950929,2022-01-18 10:40:27.950929
f6346d1c-628e-4cc0-af13-a58698515a3b,386bd78d-58c9-4382-ad10-bc0ce1db0ec9,,0.2484023,0.0,0.227022,0.0,,0.2484023,0.02138029999999999,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:40:27.950929,2022-01-18 10:40:27.950929
a6017f64-9228-4a3d-b912-39a55bff1e7e,c654813f-c14a-4b67-962f-ee66e9da6ca0,,0.0122293,0.0,0.012,0.0,,0.0122293,0.0002293,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2022-01-18 10:40:32.028423,2022-01-18 10:40:32.028423
c4641f87-7d13-4819-b20e-f7dc88bb6d31,d99b3ba9-d8cb-4820-a6f3-fcaa3fc967f3,,-41.952.185,-43.0,1.0,-1.0,,1047.815,0.04781499999999994,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:40:32.028423,2022-01-18 10:40:32.028423
0adeb367-b054-413e-94fd-235f8d0c46d8,66cca115-6ac1-464f-91fa-a79a05dd920a,,0.3350074,0.0,0.3,0.0,,0.3350074,0.03500740000000002,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:40:36.088944,2022-01-18 10:40:36.088944
0b779374-1d91-4ba8-ac1d-5cc99e628f34,19409986-29a0-4e52-8672-3b77ced65ff2,,-91.659.439,-9.0,0.15,-0.15,,-0.1659439,0.01594390000000001,<----,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:40:36.088944,2022-01-18 10:40:36.088944
31d075b8-7525-48f6-bea3-9030801d57cd,2941f2dc-cd71-4b98-a318-90ff5c0ec08d,,0.3261457,0.0,0.3,0.0,,0.3261457,0.026145699999999994,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:40:36.088944,2022-01-18 10:40:36.088944
63a65b49-9ac1-4612-b59c-a5080e8d36b3,aedbd04d-1a75-43a8-b1fe-0d244c188af1,,-91.612.393,-9.0,0.15,-0.15,,-0.1612393,0.011239300000000008,<----,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:40:36.088944,2022-01-18 10:40:36.088944
0c23e44b-20b0-4bc6-9e90-3cfc6ed2ca31,03b75776-7650-4da0-bb2c-5e337a12e392,,0.0747117,0.0,0.05,0.0,,0.0747117,0.024711700000000003,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:40:38.120877,2022-01-18 10:40:38.120877
3275d876-9df3-4a15-975f-583a3a42ecb6,e63fdba8-5ec6-4593-8a6d-a20e7375f150,,0.0156702,0.0,0.015,0.0,,0.0156702,0.0006701999999999993,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2022-01-18 10:40:38.120877,2022-01-18 10:40:38.120877
3bbc879b-7be2-4dba-afb2-7df8c87ce345,baeadf7a-a554-4526-9d27-2fdc29cdbfad,,-0.0357063,0.0,0.02,-0.02,,-0.0357063,0.015706300000000003,<----,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:40:38.120877,2022-01-18 10:40:38.120877
8cf00f6e-695d-45d0-9382-472083ad5f19,1a81f1c4-b658-4c81-91a1-90a98247bab0,,590.414.293,59.012,0.013,-0.012,,0.0294293,0.0164293,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:40:38.120877,2022-01-18 10:40:38.120877
